id,ratedFloodZone,elevationDifference,postFIRMConstructionIndicator,primaryResidenceIndicator,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim
2b8dde95-10b8-4ae6-a023-70b53b58fd60,A04,1.0,1,1,61037.73,50000.00,0.00
27c17fde-c0f2-4b95-bb06-7807cff39994,AE,,0,1,,,
b6ec89d5-5d5c-4a8b-a0e9-c185cf61402b,AE,1.0,1,1,9466.44,499.00,0.00
0d451c2a-7b33-4073-90e4-c8da3876c58d,A,,0,1,,,
6f41a4ee-b104-4414-84cb-facfe998f9c9,A08,,0,1,25633.47,0.00,0.00
596a1a61-4152-4f1d-8888-2dc6828b3f98,X,,0,1,489.60,0.00,0.00
55218615-bdf2-4cf4-a44a-f03a51e2bbf8,X,,1,1,4455.08,0.00,0.00
e6aa450a-7804-4518-a14e-0c49f4e6686c,X,,1,0,,,
085cf545-6689-4bae-b66e-c00029cb6f11,X,,1,1,7283.42,2536.10,0.00
00a379d3-7e79-4cac-b3a9-0e5efef37c8a,AE,1.0,0,0,50054.78,0.00,0.00
64c07947-1b55-4ef9-9b53-cf88b7e7e5f9,AE,,0,1,188380.28,0.00,0.00
a09901ef-fd37-410c-895e-6d79967596eb,AE,,0,1,4531.02,0.00,0.00
8a854300-3dab-4017-80e2-c7fedd795cfb,AE,-3.0,1,0,,,
326a82ca-9a3f-4bc0-923e-980b77fc8498,C,,0,0,39923.85,0.00,0.00
a2004d32-f34d-4e58-91ec-46055ada53b8,X,,0,1,1124.00,0.00,0.00
ca595b58-6383-47da-8247-5e73ce77a651,C,,0,0,10420.00,0.00,0.00
d0083fb9-07e4-49bd-bf0d-72d38464ce52,X,,0,0,5222.96,0.00,0.00
b22c34b5-7265-4d1c-aed8-e2d16607c8b4,C,,0,0,6215.20,0.00,0.00
a34284eb-9f53-4700-a54d-5d0e192a88b4,AE,1.0,1,0,2910.15,0.00,0.00
decb2204-d003-4493-9f21-f4c8f8c60b3c,AE,1.0,0,0,1000.00,0.00,0.00
f726c0ed-3021-4ed2-a0b5-31c434c0de9d,AE,1.0,0,1,30792.81,21000.00,0.00
3ca699cd-5774-4824-9afe-0c24e3bfef60,A10,0.0,0,0,,,
008d120f-bcec-40f0-915a-dc68a5339286,AE,,0,1,68668.54,0.00,0.00
18b96a47-47f9-419c-b581-b16bdc5debb0,,,0,0,13638.00,7340.00,0.00
2d09ca45-f00c-4fd3-8c2a-925e6ad4ed34,A,,1,0,3124.67,360.35,0.00
a0aed808-197e-4b7c-a75f-003b4ab9666e,A10,3.0,1,1,133000.00,0.00,0.00
4a8dade9-b6d1-4b73-a14a-259cef494bf5,AE,,0,1,220498.34,0.00,0.00
691dd939-2e9a-4c0a-b748-8cce96aaf224,A01,0.0,0,1,0.00,2500.00,0.00
97c33b7a-5e72-4938-9da5-91ba7c8db179,A11,,0,0,12884.10,3129.47,0.00
3bb750b6-80e8-4832-9fc9-35b66ce72b3b,X,,1,0,1308.95,0.00,0.00
a6e5a6c6-01b6-4524-b3a8-f3761388b4dc,A01,,0,0,3522.00,0.00,0.00
c1d28ea8-b6fd-4f15-9f5e-7cf3f3d4aeb5,B,,0,0,1884.62,643.13,0.00
8ef6952a-0385-4397-b76c-ab8b92888929,A,,0,0,17700.00,2600.00,0.00
ba1c1222-bdda-44b5-91b4-79c81ba69481,AH,0.0,0,0,0.00,0.00,0.00
71311c38-591a-4a2d-a178-1ebfd109081a,X,,0,0,410.00,0.00,0.00
65e0ed68-6aa9-4f10-92e3-2a6718acd05a,AE,,0,1,79200.00,37535.52,0.00
7920fb28-8663-479c-b2e3-f421e908fad8,AE,-1.0,1,0,19938.27,3562.20,0.00
2ccb838b-0638-4513-b6d9-f6971c3de0d9,A04,,0,0,,,
78c6294b-8a71-4e47-b689-ae3b28ef2932,AE,-1.0,1,1,21524.27,2224.87,0.00
8092ca80-f7ab-4cd7-83ed-6f69d9a3ba58,A08,-1.0,1,0,4585.18,0.00,0.00
2b50b1b4-09a1-47f7-9f84-9f88a98a2a29,A17,,0,0,9434.76,1338.00,0.00
5df63447-796b-4c6a-a27e-cb7066d22e85,A13,,0,0,,,
18de709b-bf4b-4d8a-830b-2ed4ca16fbeb,AE,,0,0,1795.00,0.00,0.00
837c1e82-ad85-4f1d-a8dd-4127d4eac000,AE,-4.0,0,0,13750.06,0.00,0.00
bdbc12ba-bbd1-44fe-8622-e9913aa32eef,AE,1.0,1,1,64400.00,25600.00,0.00
6a68d231-590c-42d4-b736-1090248d5cae,A,,0,1,101100.00,0.00,0.00
ec9dc947-6b7f-477e-bbba-34bc699633e3,AE,,0,1,47853.08,0.00,0.00
75d70187-b60e-4f57-b766-e80d26d5ce4f,B,,0,0,5940.56,6567.45,0.00
74012032-1f6e-4e1f-82a1-0cc6e22924d0,AE,2.0,1,1,5098.11,2207.52,0.00
9022ac47-17de-43f7-987d-d15c8fe50c5d,A,,0,0,6769.00,0.00,0.00
5cdbc21b-40bc-4073-8941-3972f00aea2f,A,,0,1,6568.45,0.00,0.00
5a27d69e-21cd-4e78-af22-bc4add6638d0,A04,,0,0,39684.92,0.00,0.00
bbc34e42-585c-4b34-ab7d-b91e7320bde3,A08,,0,1,1798.90,0.00,0.00
962ae41a-b4e4-4cf3-b95c-e7bf4e52f09d,A14,0.0,0,0,6110.00,1143.62,0.00
b25e82f5-ab9b-413c-97ef-ec7c47b3e21c,A,1.0,0,1,962.82,0.00,0.00
1d586676-f8fe-4b06-9819-b5756304b9ab,AE,,0,1,11683.18,4154.70,0.00
f3cd908b-699f-48e4-bdcb-186e3d216b31,AE,4.0,1,0,,,
6648b99a-0eed-4c62-9029-c7d346b1e7e9,X,,0,1,,,
3dfb8ec1-142e-414f-8363-fa83e09dfa12,AE,2.0,1,1,4532.30,4626.95,0.00
c5c64f6e-d8a5-458b-9924-d3136067f0b2,AHB,0.0,1,1,3274.45,0.00,0.00
0aeccf88-b3a1-4999-bef3-2125a62c8691,A11,,0,0,0.00,15000.00,0.00
09443382-d742-429f-9096-9d3722079e69,A01,,0,0,,,
93d849b2-26f3-4a28-b8e3-7055d9f6b3bb,AE,,0,0,29175.68,0.00,0.00
a794a043-3f6e-47f0-948a-7da14bc6f4d1,A03,,0,1,1444.29,0.00,0.00
19b41915-aaf6-474f-8dfc-1aa1070c08c7,A,,0,0,0.00,0.00,0.00
77c372c3-f4fd-4b45-9a6c-276dfe3c1fdb,X,,1,0,5739.49,265.00,0.00
643913f8-b286-40eb-b6ad-234507146cc6,A09,,0,0,37772.17,0.00,0.00
682e6aa5-6412-447b-b0a0-d3482d93a1f0,,,0,0,4197.04,6242.18,0.00
c0d7a9f4-5a4b-4464-a182-05cab2ffc9bd,B,,0,0,2536.35,0.00,0.00
4d62a1d8-2301-4acb-848c-bec30c005c41,A,,0,0,19889.97,0.00,0.00
fc1dff81-fa88-4610-a5dd-a1c8c24c5275,A,,0,0,119.50,0.00,0.00
bc4f5f58-a7c8-48cc-87b0-faddb531aa4a,AE,,0,1,117981.28,0.00,0.00
d4690e35-ef5d-4efe-b03c-2ee1efc45c82,AE,,0,1,64400.00,15000.00,0.00
dbb1fe75-c72d-4bb2-9b16-0cc309c37526,A07,,0,1,21594.92,0.00,0.00
611ac38e-8ee2-47f6-b47c-ef33508923cf,X,,0,0,13563.53,0.00,0.00
76090ddc-8ce2-4bb4-83ea-60a17032bb1d,C,,1,1,0.00,2646.09,0.00
e70b50e1-8e53-44f8-82a5-f6113f8a4e0c,X,,1,1,125000.00,50000.00,0.00
5d84dceb-1736-4d0c-a956-5b825ffb1f3a,AOB,2.0,0,0,,,
4efaf81b-0b36-47a7-be36-230b4371596b,X,,1,1,,,
333b40e8-ef8c-41bb-948b-7d3249cf1d5e,,,0,0,21789.80,8000.00,0.00
a494065c-5cc4-4e5a-9b0f-40cb9e32b9a6,VE,,0,0,20412.32,4600.00,0.00
07734e9e-55e8-4ea7-8702-7488f90cf3f9,AE,,0,0,37200.18,11496.26,0.00
aa7f3ea2-5a9d-4f13-9c38-fcde6580ccdc,X,,0,0,,,
9878744c-69b9-428e-bcd9-9a628aadf09c,X,,1,0,36444.85,50000.00,0.00
26134c02-197c-47a1-80eb-0934e2cc6f68,AE,,0,1,94274.58,13011.86,0.00
f5b090f4-f47b-4848-8eaa-241da1aa73b9,A08,,0,0,,,
24e9c75e-62f9-4880-abb4-30fe91666076,B,,1,1,0.00,2500.00,0.00
0022be68-3124-4cca-b40f-dbc2b54cadf5,AH,,0,0,26937.81,0.00,0.00
8404d0d9-1862-437c-ab72-537c03f51047,AE,,0,1,12417.37,0.00,0.00
2e9a0e4d-e7bb-4af4-83c2-7018c5ca2a75,A,,0,0,729.74,0.00,0.00
fac4efba-a01a-499b-a0d6-c1652176fab7,A99,,1,1,,,
5d5e6e77-66df-4301-9558-76d7068462a8,V18,1.0,1,0,3989.17,495.38,0.00
589def76-8489-442b-b297-1fe0aaccfe68,AE,,0,0,0.00,0.00,0.00
f4d839b0-d577-4c34-9400-a0cc19fc0778,B,,1,1,145081.56,50171.88,0.00
0fec40c4-eb05-4d16-aca0-7e3ec5ba57ca,A12,,0,0,4906.59,1235.70,0.00
c19eaa04-7d0b-4529-9086-9caa7f0523ac,AE,2.0,1,1,137166.85,0.00,0.00
be021c2d-c158-476f-bc47-00781efc5f5c,AE,,0,1,9767.82,0.00,0.00
d20825cd-beec-4b23-98f0-04692a917cd2,A,,0,1,102686.80,0.00,0.00
f1c78164-7141-4967-8f9c-4214afd85d98,V13,4.0,1,1,0.00,3445.00,0.00
212e842f-7e82-4f27-be29-11ee9f44d1fb,A06,,0,0,9138.15,88.21,0.00
4d770a6d-a4c5-467a-9625-48f77b318ba7,AE,5.0,1,0,,,
592d2076-d63d-4edd-85ef-a96c32222939,X,,1,1,2631.56,1590.46,0.00
5962fca6-4d65-4e9e-9e65-d8f8c029b5cc,AE,2.0,0,1,152792.51,0.00,0.00
9492539f-710f-42d6-9fd6-bf7c6639be3c,C,,0,0,500000.00,500000.00,0.00
9a1a44c6-8100-4cdd-af15-4207bb549255,A06,1.0,1,1,15689.04,7035.00,0.00
f7401b03-33d0-49aa-a6a3-0095ee290e1c,,,0,0,,,
b4cc6a04-9af5-4ff7-95ce-1f33dacd1378,AH,2.0,1,1,153811.91,80396.32,0.00
0f0be972-a15d-4094-8f94-78d533a025ee,A,13.0,1,0,1287.61,0.00,0.00
a301ac28-9456-4cb3-8eaa-e218e0c0cd7a,AE,,0,0,1310.06,0.00,0.00
a7143564-e1f9-49ba-a97d-53b2f380ac5e,B,,1,1,166826.39,80000.00,0.00
bd1d39d5-2e1e-4ae0-92df-c07bd19e5a5e,B,,0,1,11720.83,0.00,0.00
32f714c8-bb2a-4162-bbc8-c1978bc06f31,X,,0,1,,,
83f22767-28dc-4637-9d2e-7ea9e51056e4,A05,2.0,0,1,32961.60,0.00,0.00
00a420a2-90e6-4838-b5d8-4ab9c4dd979c,AE,-3.0,1,0,66.05,2332.61,0.00
c193d7a7-489b-48d5-a01f-913bb67fb4e1,A01,1.0,1,1,,,
180e8230-1674-40df-add1-2bad87aebaa6,AE,9.0,1,1,2538.57,0.00,0.00
0dba342d-e15f-4b98-a107-7e1c226fd578,,,0,0,264.00,0.00,0.00
f398cde3-f1f0-4c7d-a8f5-9079f580f715,C,,1,1,5842.81,0.00,0.00
6e6359a6-2056-43ec-a8d5-4dc2894e2a02,A18,,0,0,42.56,0.00,0.00
dc703056-2d57-4aeb-ad7e-1606219eb287,A,,0,0,20055.47,0.00,0.00
d4b0bc43-49e6-44ee-bb03-dedaa0f455f4,A10,,0,1,8875.72,7600.00,0.00
cde4d585-3d19-447f-803c-d7baaa1c359e,,,0,0,0.00,600.00,0.00
3508a820-ad4a-4560-b911-00d40d40961f,AE,,0,1,,,
e4576362-8b6e-4626-981a-434c883ba789,AE,,0,1,4094.97,0.00,0.00
2075e12e-b4ce-439b-b243-732de84e4565,A11,,0,1,0.00,583.47,0.00
52c399c4-b25e-4a75-b57e-cd0f715278a6,A06,,0,0,21329.50,0.00,0.00
8bbd7d32-dba1-47d0-a670-be321c9d2c7c,X,,0,1,6134.88,0.00,0.00
3bc545fe-60d0-404d-8b2d-285f826744f1,C,,0,1,123712.99,62020.02,0.00
ed4a380c-bbf7-4df7-ae2d-864eee962800,,,0,0,,,
a00deba9-b3af-44dc-a855-3bc92388ee9f,X,,0,0,,,
4bb8308c-baf8-4af8-be5b-15ac0c16885b,AE,-2.0,1,1,816.40,0.00,0.00
92977db0-f2c4-478b-90b4-837267bf6ddb,VE,,0,0,264899.47,0.00,0.00
b376542d-c7b5-4b3f-a1a6-7f35e97dceba,A10,0.0,1,1,149399.11,69700.00,0.00
88b5215b-1861-4202-b017-3583e7573708,B,,0,0,,,
6b82dd23-e6c7-46bd-adb1-cd5261b15dfb,A20,,1,0,23000.00,4200.00,0.00
ff9e7af2-9cdd-4117-a48d-ffb20662aff9,X,,1,1,,,
87f1009d-0ee4-4df3-8bc5-9467bb5ce8d8,X,,0,0,,,
8a89a05c-b4ab-4dd8-82f2-70aefd21f951,X,,1,1,,,
62dbbe50-b279-4583-af75-35b667571c59,B,,1,1,9209.95,0.00,0.00
309e0532-1758-46d9-b863-f161369c2af1,AE,,0,1,13534.30,0.00,0.00
cde4584f-8dcd-457b-91ef-c4f38ad15cbc,X,,0,1,58184.18,49361.76,0.00
815b72bd-02c4-4142-b2ca-6c51f2bd9939,AE,,0,1,4824.73,0.00,0.00
96f8ff8c-39b3-4236-8c97-639f0e8fe2ff,AE,,0,0,,,
e3e16947-1de2-4480-b58b-1d86d7e7f68d,AE,,0,0,63630.18,0.00,0.00
4f542381-eb52-45de-80e2-01a17cb91fd7,X,,0,1,250000.00,56973.89,0.00
a9c27c35-49fb-4552-adbc-cfe637f1ac7e,V17,,0,0,,,
95db4f72-6523-4471-9c91-8e854c06e0f4,A07,,0,1,55000.00,15000.00,0.00
c0484cb0-439a-4098-b8e4-6eff57a06f1e,B,,0,0,6619.81,2438.37,0.00
1c9d1828-42d7-474d-b7b1-0eba9a9ac76b,AE,,0,0,,,
4844ac36-c593-40a4-a633-f3befeec0fff,X,,1,1,,,
81890ff0-2c29-4262-93ac-ff1fcc16dfe5,B,,0,0,0.00,902.75,0.00
6bc49615-707c-4729-bcbd-0e42cb0b2447,AE,3.0,0,1,4598.15,0.00,0.00
307ac60e-2b5d-4a8a-81d4-cb6fb64a0ee6,A01,2.0,0,0,,,
55bb4fc3-c70a-4e2e-8601-f91504b7b017,AE,6.0,1,0,250000.00,100000.00,0.00
0411a48a-55ab-4905-bb1e-50fe4dd601a9,AE,,0,1,69904.86,1281.31,0.00
8879a392-488b-454d-a87d-f9a72982ac21,AOB,0.0,1,1,,,
8b354a63-61b9-451f-bbed-1b0321d13b7e,AE,,0,1,1971.88,0.00,0.00
d73d5d1c-94e1-4f32-85a9-4e7f7bf54fd4,A13,,0,0,24636.54,5618.00,0.00
69e2bc78-05e6-48aa-b24f-a1370696f1e4,,,0,0,,,
7389d0c2-173b-4573-9134-279e82628cfb,A11,,0,0,,,
6eaba36a-4fcb-4555-a9e5-38eb4b3ed82c,AE,,0,1,9621.78,0.00,0.00
da9ff9cf-4034-4e27-9c0b-c8e473d0dd64,,,0,0,,,
59fdf3ff-4467-4096-b7df-e8f4a6f577fe,X,,0,1,4979.18,0.00,0.00
903ff94b-9164-4613-bec6-02456a3a97dd,X,,1,1,5130.94,4333.30,0.00
991ef998-0a26-42a0-800d-163dd1ec6f87,AE,-3.0,1,0,0.00,100000.00,0.00
ddeca55c-45a1-422a-a14e-8e6be753f400,AE,,0,0,11300.48,0.00,0.00
c62396fe-e3fd-4cac-883f-7bb1a20be8ea,X,,0,1,,,
762c0c1d-e00d-4e7b-ae06-a53ae12ca404,AE,1.0,1,0,,,
465a6572-8805-49b4-b9f0-c26493f8fb09,AH,1.0,1,1,108264.31,91469.84,0.00
8682ed7b-bd67-4b02-a852-747ee61aebb6,AE,0.0,0,0,26263.09,0.00,0.00
44835ce4-83ec-428b-aaba-980a1ddd094b,A99,,0,0,5024.19,0.00,0.00
783201fe-ccca-4f64-9499-e3030437f515,X,,0,1,6564.56,0.00,0.00
11f97bfb-2ea0-40a5-8a83-2418877823f0,AE,3.0,1,1,181657.67,0.00,0.00
fa95342f-db6b-4a9b-a918-12e7ca7b021a,A10,,0,0,10000.00,10000.00,0.00
ee47df47-3a38-458e-b886-cfb51807cac5,V14,,0,0,1133.00,0.00,0.00
c59db7f7-5c2c-4e36-a9fe-d900419b77b3,A14,-1.0,1,0,,,
cdee546c-1dfd-4a0f-8894-00fe2a5aacd5,C,,1,1,,,
9b6c263f-fca7-49b0-a2e5-17ff156d64fe,C,,1,0,,,
572d4d73-08b5-47af-8817-8dfe15c55efb,A08,,0,0,5078.65,0.00,0.00
ddc091a1-4602-4d26-a4e1-9a6e473096cc,AE,8.0,1,0,,,
0f1099d0-69e9-4233-b375-b973f0f142dc,X,,1,1,39886.56,60000.00,0.00
fc2f771d-7dc4-469c-b9cb-0291c0d01bd3,C,,0,0,,,
f1b83597-c806-4628-b7ca-b32d9d93f753,AE,0.0,1,0,,,
8c2663e9-1b34-4845-b472-38037671483c,AOB,0.0,0,1,,,
38aa7c03-7213-4d4a-819b-6ff01e9a7c8b,A12,,0,1,69417.16,0.00,0.00
bf499da3-777c-4d11-8330-4a335e712adc,A18,,0,0,13960.68,2100.00,0.00
e3b4c445-5ae2-4c76-8a63-06817ac3c998,AE,-6.0,1,1,250000.00,100000.00,0.00
12e0eb80-e936-4163-b85e-3073eae09eec,AE,,0,0,17529.66,5000.00,0.00
01242f79-8dbb-4730-870c-85de7d1839ba,X,,1,1,,,
f2099cbd-205f-4b87-84c9-4d20a0b25fff,AE,,0,1,88143.10,6895.78,0.00
95f249b0-3f61-4109-a052-6fb94ff2f73c,A06,,0,1,,,
cc761afd-ace1-440b-817f-270c04c9e89f,A13,3.0,1,0,,,
8e18f616-6907-484a-aa92-8037798ef1f4,B,,1,1,143503.14,0.00,27650.00
9314a36e-7848-451a-86ba-9cb3fc9f6139,X,,1,0,0.00,11643.01,0.00
59ac987d-8217-495e-abf8-c01ccad96f4e,AE,0.0,0,0,1292.38,2187.11,0.00
d5f556a7-5110-46d9-8c08-1103ea54db53,A06,4.0,0,0,4360.01,0.00,0.00
a1adf100-c321-4847-9bb3-c9b672b2c5ec,AE,2.0,0,1,,,
153e2eb4-8d18-4241-85f9-92d381bc2d68,X,,0,1,5157.48,0.00,0.00
6afefaa0-20d5-4b73-8951-aaed6db69fc0,A,,0,0,105828.33,35191.11,0.00
2ef2ae8e-2e03-45f6-91c9-ca0c3fc28c1b,C,,0,0,50849.83,13879.00,0.00
4138916a-3d0b-43c6-b973-67900215173d,AE,1.0,1,1,0.00,2500.00,0.00
f0e382ae-84de-4090-a801-2b14dadd07f9,VE,,0,1,2698.02,0.00,0.00
e9b30263-99bf-4be4-9e1d-9c289d6d2801,AE,10.0,1,1,3270.99,0.00,0.00
1a49d3f2-c470-4248-9b2e-4c912d9f6f5c,C,,1,0,,,
457ee35f-f405-4099-9b46-d4c290423842,A,,1,1,36648.54,0.00,0.00
9352b978-c97e-46d3-8538-55dbc20b1743,AE,,0,1,118662.32,7100.00,0.00
9e565c4a-800e-4a5b-a517-39011ce2a987,A11,,0,0,8439.82,5900.00,0.00
40d1ec36-dc9a-43af-8ef9-3389616dd7d2,A02,,0,0,78.33,0.00,0.00
d671d118-e1a0-4c54-a793-93dd859143b8,C,,0,0,526.00,0.00,0.00
0f3833ff-142e-41e9-82b4-ed89c5241a4d,C,,0,0,0.00,1625.06,0.00
c483cb59-6afc-466a-b07b-3c34da9e1d52,X,,1,1,118343.79,8718.65,0.00
1ad74d31-9ded-46f9-96ea-8ed6063633e4,VE,,0,0,2103.64,0.00,0.00
617b3a7b-3309-4d34-b8f6-19034e436277,B,,1,1,118164.23,31831.16,0.00
2cbc1966-4a31-4671-80dc-0922d8302df7,AE,0.0,0,1,38596.60,16309.90,0.00
882c64ea-b768-4ac4-bc53-a5a00ea133bd,A08,,0,1,,,
1f62d84d-334a-483c-8f07-6801ed299510,X,,1,1,53024.85,0.00,0.00
c8ce0bec-3aa3-420b-8c90-75a3225a8536,,,0,0,2974.46,0.00,0.00
80bd94bd-8c36-4ca8-bd33-6cfd93cc56ff,A05,1.0,1,1,,,
44ab8d6b-8975-439d-a8ce-e9584a6bebbd,A01,,0,0,334.84,0.00,0.00
c4ac438a-1828-412b-93c0-e37121839870,C,,1,0,24508.57,4660.09,0.00
2341219c-3405-443c-ac37-a5aad3480c3e,X,,1,1,14901.94,4044.32,0.00
efb5b345-4e47-43fa-9ef3-93bf44a027b5,AE,1.0,0,0,,,
c57f1b1c-05cf-4013-b6c7-4a45017d6b57,AE,-1.0,0,0,222370.52,10500.00,0.00
15220761-992d-44c4-91b6-88c36f9855c8,D,,0,0,,,
0386ebe8-fdd7-4304-b0c8-5833d657fa6e,AE,0.0,0,1,11658.55,0.00,0.00
3a2f4c47-ccba-4b2d-82ea-fa4987e8921d,X,,0,1,13105.28,1220.18,0.00
c9926e7d-9cbe-4130-a970-a17989b7108f,VE,0.0,1,1,14670.64,0.00,0.00
65c5c216-527d-4ef3-ba15-44ea0c7deac2,X,,0,0,15319.00,0.00,0.00
97f5a732-0d20-4416-912f-43f17917b1f9,,,0,0,92.50,1072.90,0.00
3f16b089-2cca-4515-b966-2ba2818e0e8c,AO,,0,0,250000.00,100000.00,0.00
8b6cdeae-fd1d-49e9-8dc8-d5087aa57dad,A08,,0,0,20140.71,18733.70,0.00
24c700bc-c99b-4138-998f-d0fe583d4bf0,AE,2.0,1,1,0.00,0.00,0.00
b04dccda-5735-43f8-b7e9-50101d4c3589,,,0,0,525.00,0.00,0.00
0db9a212-dea1-4853-85bf-cbd7cbc73fb5,AE,,0,1,0.00,2500.00,0.00
4675deec-164b-442d-a2c3-a739d7e38c95,AHB,0.0,1,1,,,
b6dbf824-bbb6-4c16-a123-b3c3ca61233b,AE,-7.0,1,1,,,
7886acf3-b8af-44fc-a27d-67bb3ce69d03,X,,1,1,250000.00,26252.42,0.00
a9714368-1841-4edf-8ab6-487045dc75fb,VE,5.0,1,0,192306.74,0.00,9500.00
be6e3b55-78d7-41f8-a17c-de858957d14b,AE,,0,1,21326.89,20736.81,0.00
160c66a5-4bec-4e00-af0f-7d9963728277,V11,7.0,1,1,25806.33,0.00,0.00
a2b48b4a-a27c-40ae-9067-1428e6ba9ca2,AE,,0,1,30173.84,12800.00,0.00
d1d1a8dd-c612-4b65-80d8-810b1a154235,X,,1,1,,,
cfb1d8a2-7d8f-4a75-9a21-ad0cee0a1d83,V03,,0,1,3760.00,0.00,0.00
ef0eaa1c-851e-48a0-bb40-cead029bd505,A05,,0,0,18539.77,0.00,0.00
77a13ba8-feac-4bb3-9ad3-df09847c2e2d,A11,-8.0,0,0,14903.37,0.00,0.00
f1b6838e-0477-467a-bc7e-07feed06cf3b,AE,3.0,1,0,,,
03fe4508-7ca6-4efd-9945-337077827204,AE,11.0,0,0,,,
ca80e7ec-db8a-4fd5-ae1e-aee0c4f7106d,V05,,0,0,5496.16,0.00,0.00
25f9f733-471e-45ee-882a-f17060b7b5b5,A01,0.0,1,1,,,
9d807c3b-b94c-460c-bc34-6dda4e21c5c4,AE,-5.0,0,0,16403.48,0.00,0.00
01951b68-e9f6-4676-bccc-4582412ae899,B,,0,0,1563.50,0.00,0.00
51c3628a-e3f0-4ff9-b74d-b6ffb6dd557b,AE,,0,0,129654.37,6609.46,30000.00
d107c75d-b0a3-4e34-a88d-1e838517b70b,A03,,0,0,11111.89,6551.72,0.00
45e74a9f-8dee-4b40-add3-42413d0b8840,C,,0,0,,,
21ea2476-778e-434c-93ee-a54d33496531,A01,1.0,1,1,,,
94912c69-0c1c-48e7-a055-de056dddcb75,A05,,0,0,0.00,9767.39,0.00
af59fbb6-afa0-4be8-8428-482f2890fed8,A13,,0,0,,,
46285a48-d99f-4105-9c43-e7b07fe4511a,X,,1,0,,,
99b43d34-f523-4da4-8638-458478317617,AE,4.0,1,1,142153.64,0.00,30000.00
0ca6d9fd-4695-4343-86ec-d315b2ed125d,VE,,0,0,32939.96,0.00,0.00
8247a1e6-bf57-4f30-8d51-d58fca127f57,C,,0,1,39672.76,0.00,0.00
498fb003-ebe6-4014-8dad-32cb8a634ff3,A05,,0,1,9498.05,0.00,0.00
c20a58a2-4771-4e26-ad11-9e7f3d38e3f0,X,,0,0,16206.00,4470.82,0.00
45050a5c-5a33-45cd-9a60-41fcee8bd3f1,AE,1.0,1,0,,,
ae7a38c5-b32f-42fc-9205-3d30c5b47949,AE,-1.0,0,1,44256.16,6564.31,0.00
05aa113a-42fd-4344-a16a-b8d3b31b3f56,A08,,0,0,,,
bc8530de-98ba-423f-a572-b78358569c41,AE,5.0,1,1,136723.79,0.00,30000.00
2573f1f5-494e-4bf5-a0ec-cc53583f826e,X,,0,1,0.00,0.00,0.00
993a034a-5f63-4142-a695-1b9b6fe91010,X,,0,0,4989.50,0.00,0.00
4e9d7151-92e8-4300-a2e3-049f8c1b8e7c,AE,,0,0,10597.54,0.00,0.00
c28f5992-dfbb-4410-8552-2c8c7b058fe1,AE,-4.0,1,1,,,
4fd82a70-d553-4f35-8a27-6814fd293ffd,A04,,0,0,350.00,0.00,0.00
a20d2e83-f4b4-4f1d-bb48-d634ebebea0b,B,,0,1,,,
b613209e-fae4-4a95-a3b0-2c639e1c1671,A01,,0,1,71695.26,20700.00,0.00
34fe83c4-4a09-49aa-889e-ff16ef9344d4,AE,1.0,1,0,19046.96,22000.00,0.00
bb7ecb94-9fac-49fc-9b76-6d00a4a82409,C,,0,0,7178.74,0.00,0.00
1bd919d8-9da2-4d6f-b7b9-4523dc80c253,AE,,0,1,53203.13,0.00,0.00
5167c762-83d8-4132-a242-2518d609429f,A08,3.0,1,0,12008.09,0.00,0.00
f3e4a038-19fe-46fd-9d9a-42166da6395e,AE,0.0,0,0,12988.51,10000.00,0.00
1e7e5960-16d2-419b-afa3-b7d3f31707b3,C,,0,0,755.00,0.00,0.00
03ffcde5-0b3c-4eab-87f8-b20679dfdf0f,A,,0,0,,,
2404c9cf-4c60-4616-ac55-b88f1e05ef58,A,,0,0,5998.48,3169.30,0.00
982a7a2d-2ae6-4c10-9fc5-aca5197b9054,B,,0,0,10334.85,0.00,0.00
cc412119-d995-49c4-92b3-999fad7636ed,AOB,0.0,0,0,,,
f770857c-972e-4adb-b4cb-e66c4c0e4f52,A05,,0,0,,,
a6c2ac49-e478-4177-b62d-5f0ebd93c14e,AE,7.0,1,0,269496.19,0.00,0.00
5134e265-e021-4f30-ada9-3fcd8428d2a0,C,,0,0,3457.95,2003.62,0.00
fe345a5e-b0ea-43d0-b169-d5b284e532ee,B,,1,0,2327.29,1389.00,0.00
158fa5f7-1341-4bc8-b335-c671144a259e,AE,1.0,0,1,,,
1d4877d3-f734-45d7-b1a0-ba07d3f219ce,B,,1,1,,,
81676c2a-4d23-4c8c-8e12-292a92408d94,X,,0,1,27318.99,0.00,0.00
eb8c2158-a6a9-4fbf-a273-5fc50ca79e91,AE,,1,1,146836.04,34363.18,0.00
3078c6a6-b926-4b00-9f3a-00e7561a455a,A11,,0,0,,,
2722078f-6eba-4f63-a249-50daed3f2690,A04,1.0,1,1,156700.00,44200.00,0.00
64f06b15-13e4-4fc9-8d61-76a203c50337,AE,,0,0,21292.65,1502.91,0.00
75c76185-3056-48ad-941d-dda6c4e94089,V02,,0,1,1937.44,0.00,0.00
cf744d4c-c770-4b91-91fe-551d0839761c,AE,,0,1,78500.00,17400.00,0.00
c98923a3-68ee-4176-966b-18756e1f2f70,A10,7.0,1,0,857.45,0.00,0.00
