id,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,netBuildingPaymentAmount,netContentsPaymentAmount
80435461-dd1c-4d76-806f-97a562cd7542,8009.53,0.00,0.00,8009.53,0.00
7c74421a-bf25-4fb7-af24-f768a624fe94,,,,0.00,0.00
faa9adb1-c512-4644-a3af-8dec2201f6a6,,,,0.00,0.00
f64872d3-a1d3-44b6-9204-f9e0009d6fa8,3358.00,1715.00,0.00,3358.00,1715.00
4cc5b94e-8fd3-40f3-8b1e-90e13964fe7d,51745.35,33750.11,0.00,51745.35,33750.11
09a9adf2-7116-4b65-bc29-73c8ea3525b8,100000.00,40000.00,0.00,100000.00,40000.00
6f2570d2-e604-4d0d-89a3-9017da5ca32e,,,,0.00,0.00
d9ddc486-7208-44d6-b19c-a2a623890fce,1126.49,0.00,0.00,1126.49,0.00
7e65e272-3d09-47cb-b3fd-b1b44e6c378e,17810.43,0.00,0.00,17810.43,0.00
1d901982-5a4d-4b4b-957c-0e16b5662e12,,,,0.00,0.00
3ed7b744-16a0-4c1a-a5a5-1ff1eeca70cb,32528.58,0.00,0.00,32528.58,0.00
e30f2003-a4cb-4649-947e-6fb2834ffca5,91328.68,37611.81,0.00,91328.68,37611.81
24f9334b-274d-41db-b180-e41fe286a5ec,6212.47,3620.00,0.00,6212.47,3620.00
f3ffa646-f27a-402d-bb95-e9016955c87a,,,,0.00,0.00
141f59e2-9ea1-4cc1-a391-e9e2550937d2,4293.23,8653.64,0.00,4293.23,8653.64
cdbeb928-59c5-4fdd-abe0-620b255229b3,,,,0.00,0.00
bd655762-ae02-4426-8f66-51b105e2bc1a,22645.48,1119.23,0.00,22645.48,1119.23
a863631b-ff58-4eb7-bc8d-6abb011ab4af,3407.92,0.00,0.00,3407.92,0.00
dae18f09-888c-4e41-a693-bd5e2b12445b,7261.71,3033.78,0.00,7261.71,3033.78
54a53f5d-3791-49aa-aa04-100e60eb8c06,0.00,15800.00,0.00,0.00,15800.00
ef01fb1e-01d8-42be-9d08-257367ae7760,6738.79,1676.31,0.00,6738.79,1676.31
2c321010-f9c7-4f94-bf12-7c09dbadb0a2,11038.78,2214.02,0.00,11038.78,2214.02
7e5aa850-ef6c-40a2-85d1-2fe098f180d3,17196.35,0.00,0.00,17196.35,0.00
910d0886-5dc6-4602-8de2-5d10c3783b84,919.25,0.00,0.00,919.25,0.00
419d14f7-c88f-472e-a08f-331d27fc8235,10346.70,8748.23,0.00,10346.70,8748.23
10d17b29-8381-4918-8658-1da05e63b0b9,121000.00,27600.00,30000.00,121000.00,27600.00
2e758b2b-3952-4566-8e4e-71ca2b67db7a,59610.87,0.00,0.00,59610.87,0.00
71e9efd8-a062-423f-9982-a6eb4fc79a04,4208.81,0.00,0.00,4208.81,0.00
1b521850-5f38-4106-8827-2997546aca41,895.27,0.00,0.00,895.27,0.00
a37ad412-fe14-4a15-b31e-af9f6b514ec7,15251.46,0.00,0.00,15251.46,0.00
3d7479c3-770a-4407-bf95-5b083ced9f9e,0.00,13846.91,0.00,0.00,13846.91
e305506a-f6a7-4b46-bd50-466f6d2f3599,66580.07,10000.00,0.00,66580.07,10000.00
82c8924f-d609-4753-9342-90e1c58e6163,29197.88,1200.00,0.00,29197.88,1200.00
505010a2-782a-4954-85d9-ecf2859a0aa8,1481.70,0.00,0.00,1481.70,0.00
35503814-0466-4255-af70-3f0d4d9254f0,9949.45,0.00,0.00,9949.45,0.00
cf40b114-6b08-4ecb-a937-e35e477b5c55,9964.95,10651.82,0.00,9964.95,10651.82
632c31b1-e253-443d-b221-e714c5ec66b6,1531.89,0.00,0.00,1531.89,0.00
12ce8fca-5ce4-4768-99f0-c5bcd5c2672e,,,,0.00,0.00
6a195f25-0139-453f-ae35-ad8de5e885f6,742.34,205.00,0.00,742.34,205.00
758819e6-1bc3-41fb-8bb9-13739b48ba86,6440.83,5875.38,0.00,6440.83,5875.38
abd806c9-1448-4c25-ba75-b922d3d69373,,,,0.00,0.00
6d2efedb-bb22-49cd-9f76-82613b8bc104,1067.00,325.00,0.00,1067.00,325.00
93b14ea4-5371-4acf-8f73-0148d1c88976,,,,0.00,0.00
8c3d5332-05eb-4877-bdf7-a2bff2bdd794,,,,0.00,0.00
48681a62-6caf-4b3e-b932-a7590e706030,,,,0.00,0.00
034c6e41-6ddb-4934-8d28-80409815e0ee,7486.08,3947.69,0.00,7486.08,3947.69
13db7c6f-abca-4107-b4a1-a3e1f7f01f9e,48935.65,3426.20,0.00,48935.65,3426.20
0630da01-0eed-479e-847e-edd55908c6f9,67237.75,9181.65,0.00,67237.75,9181.65
5eb104a0-a4b0-4349-b2a8-2834da9cbeb0,1646.00,0.00,0.00,1646.00,0.00
228aa267-9d06-44cd-bfae-790a8b9d8ab4,942.69,0.00,0.00,942.69,0.00
fd0c1d4b-2faa-4b38-9c62-d27c430110da,23496.28,0.00,0.00,23496.28,0.00
aedea4a8-86df-4b9f-bd2f-0c7545bb8338,60901.30,33843.50,0.00,60901.30,33843.50
a6a500e9-00da-4e10-8d50-bebc0b25b1b1,11488.95,0.00,0.00,11488.95,0.00
ce775696-a115-4759-8066-f92b48bf939a,4390.25,631.81,0.00,4390.25,631.81
8253398f-aa20-49a3-8244-9d1bed483696,6245.30,3788.78,0.00,6245.30,3788.78
78e5abe7-9edc-4776-99ae-05c51479e3f7,6927.36,1150.00,0.00,6927.36,1150.00
32e51358-8fa7-4b89-8730-9a809a037e26,8985.30,0.00,0.00,8985.30,0.00
0521f6f8-4f01-4a68-ba05-8b0ec495763e,12000.00,0.00,2540.22,12000.00,0.00
75d1b41a-49ee-4217-bf4b-88482ba59ef6,133254.04,9151.53,0.00,133254.04,9151.53
579d14d7-3000-4519-87f7-893adce68ede,2882.10,2233.13,0.00,2882.10,2233.13
9803f100-1669-48d9-a33d-ead08f03aa7b,1190.85,3000.00,0.00,1190.85,3000.00
58bda89e-0ced-4394-a55c-e48783b2c175,41486.85,20002.34,0.00,41486.85,20002.34
a743b82d-0680-416f-90d9-ab13b4b8884f,137695.70,100000.00,0.00,137695.70,100000.00
5146cf6c-e638-4293-9195-bede7e21d546,109720.33,32000.00,0.00,109720.33,32000.00
e9a07651-ca0e-4d73-ae46-5990107b87dc,785.21,0.00,0.00,785.21,0.00
f9773d0b-98db-4c15-8d8b-abd98babeba2,3601.38,779.95,0.00,3601.38,779.95
e45b7793-588d-4110-89fa-fd7dd0d903c0,2511.20,0.00,0.00,2511.20,0.00
c29212bb-f9b2-4d62-ace3-16f800f68cb3,,,,0.00,0.00
33fc2291-85c3-4214-86a2-c4e14c397940,14244.60,3951.36,0.00,14244.60,3951.36
095ab1da-aab2-46a1-806e-684d37df3a46,13375.26,0.00,0.00,13375.26,0.00
89e0bbc7-8f18-4768-b6c4-1a9140b38f01,0.00,485.00,0.00,0.00,485.00
b16bd851-c073-48cf-ae58-0419b08e4ca9,2946.75,0.00,0.00,2946.75,0.00
67a60c69-941c-4bdb-8d48-1bca996519db,6657.81,4965.11,0.00,6657.81,4965.11
2dcc6578-8528-404d-aead-1d9fc9f2e41b,0.00,23300.00,0.00,0.00,23300.00
33293216-f5e2-4750-9dcf-cf44db84a32c,9290.35,0.00,0.00,9290.35,0.00
173b66e3-da54-4fd1-862c-67ebf1e4afa6,,,,0.00,0.00
f01f6ebc-fbec-49d5-a2b5-76adff3de96a,8691.99,0.00,0.00,8691.99,0.00
82066fce-bf93-44f1-8a55-f74daaa597d9,2429.56,0.00,0.00,2429.56,0.00
4a82f8f1-1608-460b-93ee-f2b127f82fa4,0.00,1112.67,0.00,0.00,1112.67
424533b6-198b-4171-927f-a919b37ef5d3,8776.00,0.00,0.00,8776.00,0.00
7e73b6f4-c6ed-4f52-81e4-828f6cc73e47,6888.24,0.00,0.00,6888.24,0.00
4b869a2c-dd77-4793-b35b-1f0625d3b00c,1761.82,0.00,0.00,1761.82,0.00
4e1b1070-51af-43e0-b0c7-6baf60928083,2897.70,0.00,0.00,2897.70,0.00
f5ab7cdf-0ebd-472e-9291-966e9bfdf00d,8829.00,1731.00,0.00,8829.00,1731.00
455eb5d7-ffac-43a2-9da9-5fe833cb3e9f,,,,0.00,0.00
16f58b51-ca5f-44c3-8242-5c197e8049e2,2218.26,0.00,0.00,2218.26,0.00
58ef9850-4be0-4705-a750-ee08f9e55773,6808.00,0.00,0.00,6808.00,0.00
80bef2a4-2ea4-4883-904f-78c7e6d23aab,25528.19,35828.58,0.00,25528.19,35828.58
2e5da0ec-2d7e-4761-b3e3-20ff0b849589,647.99,2032.15,0.00,647.99,2032.15
ee2946d6-c51e-4420-8c83-96c6f7d3e171,59286.44,7265.09,0.00,59286.44,7265.09
5cfb8ed6-e7ea-47e0-a289-7f2a3446fa34,7400.00,24139.62,0.00,7400.00,24139.62
6ef85409-1f9f-4507-a112-d3001d420c74,,,,0.00,0.00
6a7b1ab7-6737-4e20-aa6c-89c4da7c5cbe,3690.26,3770.30,0.00,3690.26,3770.30
273679ea-80b6-4eeb-902a-ded59c977647,,,,0.00,0.00
9b062f45-8b6b-4962-8436-b4b49025bd23,77871.85,11600.00,0.00,77871.85,11600.00
fd44a162-5735-4126-8826-f72884baf25e,11613.69,4171.44,0.00,11613.69,4171.44
e208fc64-2957-40c8-8011-85d679e32bbd,43775.79,0.00,0.00,43775.79,0.00
83061827-dcff-446c-bfc3-9c5e0515b2f5,14431.03,0.00,0.00,14431.03,0.00
d620848f-b8b3-483b-8e04-9d301f3f84aa,13507.34,0.00,0.00,13507.34,0.00
be01cea4-c51a-4b4a-8e6f-f77489db15d7,28284.62,500.00,0.00,28284.62,500.00
cda0341a-a9aa-47e0-b5c2-a3a067f5c6e3,0.00,2146.49,0.00,0.00,2146.49
88c005eb-3023-4258-ba8c-0db6622ad741,,,,0.00,0.00
9b6a0edd-d226-4266-8692-7044c8aa1707,5195.48,1102.49,0.00,5195.48,1102.49
1a56e582-d9ad-4056-99cb-4130c1bf9a7f,0.00,241.00,0.00,0.00,241.00
d0205498-f8f2-45c0-a889-c98636051d4f,,,,0.00,0.00
4c750280-6fa4-44ea-a59b-7a1fc2199dd6,,,,0.00,0.00
8cc6aa72-95f3-43c5-a92b-c269bd7d21bb,80539.68,794.35,0.00,80539.68,794.35
a500e7fc-f1de-479b-ac1a-059d010754d9,,,,0.00,0.00
5e81935a-72da-4771-98b8-9a2c4797bcf6,71605.98,37544.34,0.00,71605.98,37544.34
28f66b8c-6f7a-42ae-9891-506031d12fef,68195.63,0.00,0.00,68195.63,0.00
23aab0f2-d443-4cfc-8282-a4c778b9b3ba,51276.62,0.00,0.00,51276.62,0.00
e69a8bc7-c827-4865-97cd-1fc2cf21366b,3706.68,0.00,0.00,3706.68,0.00
ce60ee32-fce8-4531-a6d6-5bda542e1b00,34671.86,15000.00,0.00,34671.86,15000.00
094daaf5-37c8-463f-aed9-c335d40438e9,0.00,4237.29,0.00,0.00,4237.29
867f943b-e476-46c7-ab06-b3c239eca302,60000.00,0.00,6538.00,60000.00,0.00
e704086a-f959-42d6-8fb4-c17cb53caeba,3977.27,10793.80,0.00,3977.27,10793.80
9554ae32-7de0-4d98-b095-3b6d79aab236,22964.43,0.00,0.00,22964.43,0.00
5505ab8f-96d2-44e5-84e9-916b8af1930e,15911.67,3646.20,0.00,15911.67,3646.20
d17d74a6-68b1-4772-8ea8-665a7ff88749,470.28,0.00,0.00,470.28,0.00
2b352c25-59b2-4a4c-ae69-eaadeb04228f,1200.00,360.53,0.00,1200.00,360.53
91c17d1b-c4a8-4d7c-89ba-fc0a13523b7b,154307.48,73110.42,0.00,154307.48,73110.42
6003ad95-7485-4327-ac05-f68f351a29e6,25652.46,0.00,0.00,25652.46,0.00
5d913b9f-c439-4d15-a51b-3a04912df1c7,1431.24,0.00,0.00,1431.24,0.00
f571743b-34ab-43db-9ce1-40edf4d8bd32,3517.88,3058.18,0.00,3517.88,3058.18
94b7cc97-3416-40a4-b8d1-ee6894851f9b,2000.00,2000.00,0.00,2000.00,2000.00
682d40e8-79ad-441c-bffa-95822c3b0ce5,9266.59,2221.94,0.00,9266.59,2221.94
4edf3c6c-eb3e-4267-9e4c-96f604c8e40b,,,,0.00,0.00
32a079ef-a683-4838-b1f5-3080ad0d3a37,74300.00,17397.30,0.00,74300.00,17397.30
a05e3f72-fbc7-4e31-a59b-1fdee6bbe579,45964.59,10000.00,0.00,45964.59,10000.00
60dd6838-e4a1-4696-90ad-114c597c4e63,6965.16,479.94,0.00,6965.16,479.94
b69f2167-2b99-4d0a-b13f-2e6b6447b76a,116063.81,31191.33,0.00,116063.81,31191.33
5c76e487-21c0-4200-9b13-80e08babb8a6,318.81,0.00,0.00,318.81,0.00
d7b62e85-100e-4c92-a924-fbc42528c28c,817.81,283.25,0.00,817.81,283.25
a00e84d5-5edc-4a32-9324-855d8519ac95,304.00,0.00,0.00,304.00,0.00
d82ea977-494e-459d-8a8d-2372c738ea2c,5463.16,0.00,0.00,5463.16,0.00
51596632-34f1-4062-bfd5-80ecb55410d3,2626.96,0.00,0.00,2626.96,0.00
93b228ba-7c5c-4d25-af63-250734a48bc3,2149.90,0.00,0.00,2149.90,0.00
546de950-e6c5-458d-81be-ac69b754dfc9,3742.19,0.00,0.00,3742.19,0.00
ee0a0a4e-00bc-40d2-a4e1-cc913fb4fa38,13684.12,0.00,0.00,13684.12,0.00
0f11abb6-36bc-46f4-8ae4-d5dc635be1f7,2579.02,1393.40,0.00,2579.02,1393.40
2332d01a-56f7-4f59-8af7-d37c3bd564b0,21846.76,0.00,0.00,21846.76,0.00
b11777f3-44d4-4bdf-baa5-b2a094cb90ec,,,,0.00,0.00
f9ead0b0-7c8c-4576-9b34-98b23805735f,10595.87,395.06,0.00,10595.87,395.06
5f66afb3-b393-4a47-b67a-8c9f6da28f55,10000.00,10000.00,0.00,10000.00,10000.00
c48fa0db-1c9e-4ea5-a431-d362b4f8525f,12400.95,0.00,0.00,12400.95,0.00
2e4f9060-67ad-4820-aaa5-a308c15f8d38,20000.00,0.00,0.00,20000.00,0.00
e991e38c-ccbf-41e3-acf6-4f1fe6c7b9c8,1200.00,0.00,0.00,1200.00,0.00
05570933-6feb-4263-adfb-d78d0cf9ff6e,,,,0.00,0.00
5cedf791-73fa-4c7f-80dc-f5127c865ddc,641.60,0.00,0.00,641.60,0.00
18f07e4e-88ee-4ce8-b2d4-222a1a6dbe13,47000.00,0.00,0.00,47000.00,0.00
3e23a826-42b2-4ca7-9a1f-5b0e032f0e80,250000.00,56546.65,0.00,250000.00,56546.65
08376b66-bde2-4195-9729-9d57e34b922d,26752.19,1930.69,0.00,26752.19,1930.69
f9723a90-56cc-45df-9547-570042f0e185,11888.00,0.00,0.00,11888.00,0.00
fa9bf4d1-9c6c-4956-a01b-2eff10b1abd5,164413.56,28717.76,0.00,164413.56,28717.76
b691e18b-db2b-4857-9edd-14c6b69fbe11,3098.80,0.00,0.00,3098.80,0.00
f4f7a773-2616-4f76-a23f-a4132ffad691,2425.50,0.00,0.00,2425.50,0.00
3618309d-19db-4256-be5f-629e74ddaf76,,,,0.00,0.00
7e49a859-e6a5-46d0-a8be-cce6d17fd1b5,616.00,0.00,0.00,616.00,0.00
a4288f75-4695-4c1b-abba-c4b290865372,233.12,0.00,0.00,233.12,0.00
79f93fd3-4e1b-4323-8c66-da73f954e98a,10020.23,0.00,0.00,10020.23,0.00
5664aa66-9749-4424-9cb7-40e709b9cfa7,4253.00,817.50,0.00,4253.00,817.50
306193bb-fc8b-4a34-90fb-812aac824698,31000.00,0.00,0.00,31000.00,0.00
0de2e3e9-f711-411a-8f9f-4cc47ee5bc80,,,,0.00,0.00
438b75c9-7aec-4b63-8cf5-29cf6b4823d5,72220.59,0.00,0.00,72046.21,0.00
2eb2fbec-9520-4318-bf20-e3b8a89dec5c,80353.43,0.00,0.00,80353.43,0.00
61986f37-4719-45ac-9d4c-3d12e035b7c3,60330.34,7563.27,30000.00,60330.34,7563.27
096ce9ee-7521-4530-9809-5e77ec21b576,937.20,0.00,0.00,937.20,0.00
bbac6afb-65d9-4a2e-95c7-55794a1953ba,2252.51,0.00,0.00,2252.51,0.00
ae3cbd89-55f8-4444-8612-9cacd8079511,,,,0.00,0.00
49fd180b-c4c3-41e2-a070-374ecfff5619,4836.56,0.00,0.00,4836.56,0.00
6321507d-9608-428d-9922-49baef7e8fd9,25568.27,7108.69,0.00,25568.27,7108.69
80371394-9345-4d2e-a777-0ef1d0c3183b,17099.30,0.00,0.00,17099.30,0.00
ead49a69-049c-4b6c-8706-afd8636f8836,0.00,1215.85,0.00,0.00,1215.85
8db7d0bb-57f0-42f1-b2b8-188434197b92,3062.94,1150.00,0.00,3062.94,1150.00
93325ba7-6221-400d-a497-ca0397ca66a3,8243.51,0.00,0.00,8243.51,0.00
dcc298ea-88b0-42f3-b32f-c8093336c951,21465.05,5322.20,0.00,21465.05,5322.20
148738b8-fe35-4bb1-b14d-9a12dc1b613c,5249.35,0.00,0.00,5249.35,0.00
9160354d-f323-418e-8d22-613ff3364ba5,58061.42,0.00,0.00,58061.42,0.00
5f5aa2ee-4444-4180-9188-cf5e301a521a,,,,0.00,0.00
e03070fd-1399-4674-922c-a5e14a7f19cb,,,,0.00,0.00
c75b478c-70e3-41c1-8a8f-71bced15665d,6686.41,2939.74,0.00,6686.41,2939.74
fd661706-c3ef-4a5a-9861-4cb3563859c3,10030.52,0.00,0.00,10030.52,0.00
b60fe157-63c0-4710-9a74-3e4eb56e49b7,4841.83,1749.00,0.00,4841.83,1749.00
4504fcdc-4d37-4f31-97bf-b036787e435e,,,,0.00,0.00
e6852fd0-b33c-4728-bb3a-68f660328a24,178203.64,50000.00,0.00,178203.64,50000.00
f319bc53-7bdf-4d3c-adbd-788fb0cb2d86,19876.01,0.00,0.00,19876.01,0.00
0dfd612b-a7d6-40d6-a409-785d6b3d30e5,176113.87,67047.36,0.00,176113.87,67047.36
d0648042-5165-48e3-a6ff-1ba1e28eb195,28066.58,12000.00,0.00,28066.58,12000.00
0746f295-d58f-4479-81ab-15e39cd6047b,,,,0.00,0.00
a912258a-8567-4ea6-a2cb-fd8995f04c09,13030.26,0.00,0.00,13030.26,0.00
1d45b67f-b5f1-42b6-811a-222a158a9798,258.81,550.51,0.00,258.81,550.51
8a2ccfc5-a5f3-4ca4-8d7f-754c263ed93c,,,,0.00,0.00
a8f154ce-32d4-422e-b361-74e0bb33acbb,9074.63,2666.30,0.00,9074.63,2666.30
564a2d8a-d5a7-4e98-b254-a4d2d403b4a2,50054.81,0.00,0.00,50054.81,0.00
9982629a-f2dd-4b86-bdd9-188fecade291,6995.65,0.00,0.00,6995.65,0.00
86cd4a66-aac8-4f53-a105-36035c434c15,0.00,1851.01,0.00,0.00,1851.01
a4265f9c-2a36-4f67-b8c4-7fb702839c35,41656.60,0.00,0.00,41656.60,0.00
a0f04e88-b62c-4e35-bda1-6ce52590865e,25877.78,3796.80,0.00,25877.78,3796.80
33067769-855a-41d7-8925-f8022eb45d16,13727.84,50277.89,0.00,13727.84,50277.89
ef7c5c55-f9b4-411d-a3a4-3664130d38ca,48400.00,0.00,0.00,48400.00,0.00
24b532e5-7da1-4e63-9ba6-e854b19b7b01,,,,0.00,0.00
36013b4b-1527-461e-b4fa-6b27737ce4e0,3019.50,0.00,0.00,3019.50,0.00
4f0fe724-557c-4d27-8864-d63bbd946e27,19627.10,9283.56,0.00,19627.10,9283.56
b6e989ed-3366-4092-b724-6275bc3cbb24,16959.07,0.00,0.00,16959.07,0.00
10f36981-8ad7-47ff-836f-3a1600608d49,87419.85,100000.00,0.00,87419.85,100000.00
14cffbb3-fbb2-4942-b8d5-b7a70986ecb7,37384.64,25095.54,0.00,37384.64,25095.54
8014afbd-d5ea-4ec7-98d4-ee4d5ddbe989,2959.22,0.00,0.00,2959.22,0.00
80bc9e95-6d27-4d72-8120-6efe5216c2dd,1125.56,0.00,0.00,1125.56,0.00
02f9b1d7-d313-4b7e-b163-8803d9083392,9288.01,0.00,0.00,9288.01,0.00
3534903f-b0bc-45d1-98e0-ee8a27d4eeea,1559.40,0.00,0.00,1559.40,0.00
273bff39-90b2-4c78-9825-ff1ff0df80bc,4672.26,131.00,0.00,4672.26,131.00
6c202088-68f6-4887-a71e-d06fff6d9d16,,,,0.00,0.00
e5cad6e8-051f-4d13-91f2-867b8de01bee,389.51,4490.44,0.00,389.51,4490.44
376f2c8a-77be-480b-86ce-73d4abde193b,1960.76,69.00,0.00,1960.76,69.00
3ec319b1-5dd9-4a39-8f37-62459a4d9d52,3283.38,0.00,0.00,3283.38,0.00
53ee05e5-9de1-461e-a0ca-12e9fcc05213,10917.16,0.00,0.00,10917.16,0.00
d6e1eff6-5aaf-4097-a8fb-9b8b337bc1ef,,,,0.00,0.00
f874c6e8-b835-48c4-89f1-db03aec70480,,,,0.00,0.00
d419f631-4a73-4b44-ba99-8360c41fcd95,0.00,677.00,0.00,0.00,677.00
7e1523de-1c7a-43b9-af8e-e9ef53a3c999,10000.00,0.00,0.00,10000.00,0.00
608e5a34-99a0-43b0-93df-d7d63c472781,30000.00,5000.00,0.00,30000.00,5000.00
98d873b4-b770-4e5f-88a0-2065ef786c82,1964.00,0.00,0.00,1964.00,0.00
b4c5920b-e10d-4496-9d1c-3defd336731c,4016.10,577.00,0.00,4016.10,577.00
bca111ca-d8fa-488b-8876-68d9675403b2,53157.48,0.00,18435.00,53157.48,0.00
e1fb56f8-b8b0-4863-81b7-fb3b136a0db0,3250.00,0.00,0.00,3250.00,0.00
0c31bce4-c845-4f50-a645-716c2408349f,352.65,551.38,0.00,352.65,551.38
a45d8d9f-eb8c-4d36-a0af-594f479ad4be,825.00,1255.00,0.00,825.00,1255.00
fb29fe70-1b0c-42c3-917d-e9e07cad0efd,,,,0.00,0.00
ebefa05a-cf52-44dc-b635-f2725fc05191,31070.74,0.00,0.00,31070.74,0.00
5f2f9944-93ce-49d3-a7a8-7c9f342be647,,,,0.00,0.00
2a37d787-cfc0-441f-b16b-7157f19430f8,0.00,945.00,0.00,0.00,945.00
957676f9-05bf-4ac6-aa4f-4bf5374e8cff,,,,0.00,0.00
742d656b-a80e-4658-9201-fc51754535ca,1034.54,725.70,0.00,1034.54,725.70
0d9de597-c2be-4777-a3f8-49508710166d,76491.10,38900.00,0.00,76491.10,38678.63
490a1612-89bd-4cd3-b5d9-5f9bcadb8e10,33113.53,3776.09,0.00,33113.53,3776.09
8fa26b6b-511b-4c7b-9340-f8f3f1f0c950,20000.00,5300.00,0.00,20000.00,5300.00
c47b688d-45d4-402d-b790-1bec4f4bf964,4825.54,0.00,0.00,4825.54,0.00
43c2e4e8-b27f-44eb-ab68-f6fedb80b61e,9669.07,0.00,0.00,9669.07,0.00
d4568bad-3848-4e05-8de8-f154be5f10a8,34989.27,15649.80,0.00,34989.27,15649.80
58bb6d79-8fc6-48ba-8c74-e8cec905605c,0.00,60045.62,0.00,0.00,60045.62
c813b8c6-30a0-4c16-b067-2ba901f23f7d,,,,0.00,0.00
a5cf46db-425d-4c1e-be89-e2562e1b3f29,607.66,0.00,0.00,607.66,0.00
27c9e725-e024-4e99-9364-b30590504bbb,6868.84,0.00,0.00,6868.84,0.00
8f3b3c82-e7ff-4518-839b-59e1df53339f,69009.49,0.00,0.00,69009.49,0.00
39c956f5-d66b-4515-9167-a84f5d49cf4d,,,,0.00,0.00
46807b5a-8b8e-4c57-85eb-0895df0ba285,,,,0.00,0.00
aa50ac04-8cf6-4ea0-a64a-6f8ebd1f8ea8,4007.32,3036.00,0.00,4007.32,3036.00
bf77204f-9efa-4f2d-bc9f-fb5f0629c7b8,0.00,15800.00,0.00,0.00,15800.00
ea3f2227-aa8c-4069-b766-bffdd944f185,5734.58,2840.25,0.00,5734.58,2840.25
9e915af5-290f-437d-a206-5b5104602035,5064.19,0.00,0.00,5064.19,0.00
792200ed-28ab-4086-a908-d8ba2e251f9e,13574.85,4000.00,0.00,13574.85,4000.00
f2a215fc-8e79-4859-bd98-e7428aa20109,162799.51,6000.00,0.00,162799.51,6000.00
5f65ff45-537d-4c2b-b932-863eec7d09b8,84798.43,0.00,0.00,84798.43,0.00
0fbb7e0a-635f-482b-9d44-2f763df50409,84179.29,14100.00,30000.00,84179.29,14100.00
12daba28-2bb2-4c61-a683-927616dc3a1e,,,,0.00,0.00
ce25d5cd-19b8-452a-a817-291248b5df61,,,,0.00,0.00
f721dd43-c469-444b-b213-cd8604a45a03,3545.60,0.00,0.00,3545.60,0.00
f7ff484f-f689-4abd-9609-992a613cdd70,68404.55,55535.56,0.00,68404.55,55535.56
ece7e199-dc4c-41d9-9d9f-4ebf9bc3513b,19685.96,2153.21,0.00,19685.96,2153.21
358134e8-ff41-43bc-a11a-f7d2cafca062,23770.01,0.00,0.00,23770.01,0.00
b7d592be-b108-4e00-ba7c-feb9250253ce,123852.12,45096.98,0.00,123852.12,45096.98
6b6d4806-4c16-48cd-aa6e-c35c6504350c,1824.52,0.00,0.00,1824.52,0.00
1346b645-26e0-4180-be46-ae1d88c21fbc,22814.97,1888.64,0.00,22814.97,1888.64
6eba0ed2-5d58-4013-9e66-345d48a8d111,76821.49,0.00,0.00,76821.49,0.00
5e4b2a79-4acb-409c-84be-21be485f7975,2729.17,753.39,0.00,2729.17,753.39
386bfd9c-7393-4a1d-991e-94908da70fde,2017.62,0.00,0.00,2017.62,0.00
bc36eec1-ffa8-46e1-a984-e620d2aeb7f3,,,,0.00,0.00
c672fa92-b458-486c-ae65-dbe83e6687f4,5397.48,16376.15,0.00,5397.48,16376.15
4ce9dab7-64d7-43c5-900d-209efc4d74b5,,,,0.00,0.00
c0769647-a125-4f2a-922c-97ee0e0bde0f,11755.16,22946.16,0.00,11755.16,22946.16
6cd8cf3e-df7b-4218-b679-99fe804ac153,5812.02,0.00,0.00,5812.02,0.00
94c6ce32-05b1-4ddf-93d3-ea2a8c4cf88e,21218.43,10274.69,0.00,21218.43,10274.69
c92b5f43-ec51-4fcf-a2a5-c36812813380,57200.00,0.00,0.00,57200.00,0.00
1f773fca-30bf-4c1e-b635-cbc415d66f48,7880.67,0.00,0.00,7880.67,0.00
fdb08ca6-ce48-48c2-837f-4a18187580ce,59568.78,0.00,0.00,59568.78,0.00
9c1427f5-33bc-4c2d-a04a-ea30376665f8,753.71,0.00,0.00,753.71,0.00
d938e7cf-3e3c-4bf4-8b24-dfabb1b23505,,,,0.00,0.00
e48ca720-1b58-4546-8042-8f4326bd10cc,28366.04,10284.00,0.00,28366.04,10284.00
c0d4520c-2fe6-498e-ad72-8a754fd9609c,112810.00,0.00,0.00,112810.00,0.00
64ef5eb4-d6e0-4445-b730-9a055a73ec01,19830.34,0.00,0.00,19830.34,0.00
f1dcd43b-b3dc-4a60-a197-9c0e7e453f74,15028.32,12426.79,0.00,15028.32,12426.79
f388e1fb-d33c-4135-ba8e-fcc514d0cef3,4230.15,0.00,0.00,4230.15,0.00
8f60624c-fae2-434a-99a4-6f61d317f57b,3394.95,0.00,0.00,3394.95,0.00
1016e3f1-5b65-422d-bc95-09e41c8c4964,176477.22,0.00,0.00,176477.22,0.00
a81b5c91-4e13-40cd-8fe1-2a2c572c88d5,,,,0.00,0.00
26d94cd2-3c61-4fa7-979f-d89b8d3a439d,,,,0.00,0.00
1b9a019d-3916-4d6e-8765-270d095c3f3f,,,,0.00,0.00
eaed61fe-3612-424a-a6cf-e900a6411e66,67167.82,57900.00,0.00,67167.82,57900.00
fa132f7b-54a3-42fc-9ffc-aba524f9acce,11913.67,0.00,0.00,11913.67,0.00
0f51f49d-f4e9-4c21-a220-30561771cb3c,102426.73,31115.23,0.00,102426.73,31115.23
1b463fd9-1161-4cdc-b9ff-6ad6c0fa81ac,33300.00,0.00,0.00,33300.00,0.00
